id,name,age,type,profile,round,choice
11,208,7-8,Ordinary school,школа,1,75
11,208,7-8,Ordinary school,школа,1,90
11,208,7-8,Ordinary school,школа,1,90
11,208,7-8,Ordinary school,школа,1,1
11,208,7-8,Ordinary school,школа,1,1
11,208,7-8,Ordinary school,школа,1,30
11,208,7-8,Ordinary school,школа,1,42
11,208,7-8,Ordinary school,школа,2,22
11,208,7-8,Ordinary school,школа,2,11
11,208,7-8,Ordinary school,школа,2,11
11,208,7-8,Ordinary school,школа,2,23
11,208,7-8,Ordinary school,школа,2,6
11,208,7-8,Ordinary school,школа,2,20
11,208,7-8,Ordinary school,школа,2,1
11,208,7-8,Ordinary school,школа,2,22
11,208,7-8,Ordinary school,школа,2,3
11,208,7-8,Ordinary school,школа,2,5
11,208,7-8,Ordinary school,школа,2,32
11,208,7-8,Ordinary school,школа,2,17
11,208,7-8,Ordinary school,школа,2,23
11,208,7-8,Ordinary school,школа,2,33
11,208,7-8,Ordinary school,школа,2,32
11,208,7-8,Ordinary school,школа,2,22
11,208,7-8,Ordinary school,школа,2,7
11,208,7-8,Ordinary school,школа,2,44
11,208,7-8,Ordinary school,школа,2,33
11,208,7-8,Ordinary school,школа,2,22
11,208,7-8,Ordinary school,школа,2,22
11,208,7-8,Ordinary school,школа,2,22
11,208,7-8,Ordinary school,школа,2,22
12,DSSchool,дорослі,DS conference attendees,,1,25
12,DSSchool,дорослі,DS conference attendees,,1,3
12,DSSchool,дорослі,DS conference attendees,,1,1
12,DSSchool,дорослі,DS conference attendees,,1,17
12,DSSchool,дорослі,DS conference attendees,,1,42
12,DSSchool,дорослі,DS conference attendees,,1,38
12,DSSchool,дорослі,DS conference attendees,,1,66
12,DSSchool,дорослі,DS conference attendees,,1,47
12,DSSchool,дорослі,DS conference attendees,,1,69
12,DSSchool,дорослі,DS conference attendees,,1,6
12,DSSchool,дорослі,DS conference attendees,,1,77
12,DSSchool,дорослі,DS conference attendees,,1,32
12,DSSchool,дорослі,DS conference attendees,,1,55
12,DSSchool,дорослі,DS conference attendees,,1,18
12,DSSchool,дорослі,DS conference attendees,,1,34
12,DSSchool,дорослі,DS conference attendees,,1,50
12,DSSchool,дорослі,DS conference attendees,,1,45
12,DSSchool,дорослі,DS conference attendees,,1,8
12,DSSchool,дорослі,DS conference attendees,,1,52
12,DSSchool,дорослі,DS conference attendees,,1,51
12,DSSchool,дорослі,DS conference attendees,,1,14
12,DSSchool,дорослі,DS conference attendees,,1,30
12,DSSchool,дорослі,DS conference attendees,,1,70
12,DSSchool,дорослі,DS conference attendees,,1,66
12,DSSchool,дорослі,DS conference attendees,,1,31
12,DSSchool,дорослі,DS conference attendees,,1,49
12,DSSchool,дорослі,DS conference attendees,,1,34
12,DSSchool,дорослі,DS conference attendees,,1,53
12,DSSchool,дорослі,DS conference attendees,,1,33
12,DSSchool,дорослі,DS conference attendees,,1,24
12,DSSchool,дорослі,DS conference attendees,,1,58
12,DSSchool,дорослі,DS conference attendees,,1,9
12,DSSchool,дорослі,DS conference attendees,,1,1
12,DSSchool,дорослі,DS conference attendees,,1,1
12,DSSchool,дорослі,DS conference attendees,,1,17
12,DSSchool,дорослі,DS conference attendees,,1,30
12,DSSchool,дорослі,DS conference attendees,,1,20
12,DSSchool,дорослі,DS conference attendees,,1,51
12,DSSchool,дорослі,DS conference attendees,,1,67
12,DSSchool,дорослі,DS conference attendees,,1,17
12,DSSchool,дорослі,DS conference attendees,,1,100
12,DSSchool,дорослі,DS conference attendees,,1,22
12,DSSchool,дорослі,DS conference attendees,,1,44
12,DSSchool,дорослі,DS conference attendees,,1,30
12,DSSchool,дорослі,DS conference attendees,,1,99
12,DSSchool,дорослі,DS conference attendees,,1,30
12,DSSchool,дорослі,DS conference attendees,,1,9
12,DSSchool,дорослі,DS conference attendees,,1,100
12,DSSchool,дорослі,DS conference attendees,,1,1
12,DSSchool,дорослі,DS conference attendees,,1,33
12,DSSchool,дорослі,DS conference attendees,,1,15
12,DSSchool,дорослі,DS conference attendees,,1,10
12,DSSchool,дорослі,DS conference attendees,,1,100
12,DSSchool,дорослі,DS conference attendees,,1,35
12,DSSchool,дорослі,DS conference attendees,,1,33
12,DSSchool,дорослі,DS conference attendees,,1,15
12,DSSchool,дорослі,DS conference attendees,,1,1
12,DSSchool,дорослі,DS conference attendees,,1,100
12,DSSchool,дорослі,DS conference attendees,,1,34
12,DSSchool,дорослі,DS conference attendees,,1,13
12,DSSchool,дорослі,DS conference attendees,,2,4
12,DSSchool,дорослі,DS conference attendees,,2,5
12,DSSchool,дорослі,DS conference attendees,,2,1
12,DSSchool,дорослі,DS conference attendees,,2,18
12,DSSchool,дорослі,DS conference attendees,,2,7
12,DSSchool,дорослі,DS conference attendees,,2,17
12,DSSchool,дорослі,DS conference attendees,,2,1
12,DSSchool,дорослі,DS conference attendees,,2,29
12,DSSchool,дорослі,DS conference attendees,,2,1
12,DSSchool,дорослі,DS conference attendees,,2,1
12,DSSchool,дорослі,DS conference attendees,,2,1
12,DSSchool,дорослі,DS conference attendees,,2,1
12,DSSchool,дорослі,DS conference attendees,,2,2
12,DSSchool,дорослі,DS conference attendees,,2,11
12,DSSchool,дорослі,DS conference attendees,,2,11
12,DSSchool,дорослі,DS conference attendees,,2,5
12,DSSchool,дорослі,DS conference attendees,,2,2
12,DSSchool,дорослі,DS conference attendees,,2,13
12,DSSchool,дорослі,DS conference attendees,,2,100
12,DSSchool,дорослі,DS conference attendees,,2,6
12,DSSchool,дорослі,DS conference attendees,,2,9
12,DSSchool,дорослі,DS conference attendees,,2,2
12,DSSchool,дорослі,DS conference attendees,,2,24
12,DSSchool,дорослі,DS conference attendees,,2,66
12,DSSchool,дорослі,DS conference attendees,,2,15
12,DSSchool,дорослі,DS conference attendees,,2,2
12,DSSchool,дорослі,DS conference attendees,,2,1
12,DSSchool,дорослі,DS conference attendees,,2,1
12,DSSchool,дорослі,DS conference attendees,,2,1
12,DSSchool,дорослі,DS conference attendees,,2,4.5
12,DSSchool,дорослі,DS conference attendees,,2,7
12,DSSchool,дорослі,DS conference attendees,,2,1
12,DSSchool,дорослі,DS conference attendees,,2,9
12,DSSchool,дорослі,DS conference attendees,,2,100
12,DSSchool,дорослі,DS conference attendees,,2,100
12,DSSchool,дорослі,DS conference attendees,,2,55
12,DSSchool,дорослі,DS conference attendees,,2,100
12,DSSchool,дорослі,DS conference attendees,,2,13
12,DSSchool,дорослі,DS conference attendees,,2,5
12,DSSchool,дорослі,DS conference attendees,,2,8
12,DSSchool,дорослі,DS conference attendees,,2,25
12,DSSchool,дорослі,DS conference attendees,,2,1
12,DSSchool,дорослі,DS conference attendees,,2,100
12,DSSchool,дорослі,DS conference attendees,,2,6
12,DSSchool,дорослі,DS conference attendees,,2,1
12,DSSchool,дорослі,DS conference attendees,,2,19
12,DSSchool,дорослі,DS conference attendees,,2,13
12,DSSchool,дорослі,DS conference attendees,,2,100
12,DSSchool,дорослі,DS conference attendees,,2,14
12,DSSchool,дорослі,DS conference attendees,,2,9
12,DSSchool,дорослі,DS conference attendees,,2,11
12,DSSchool,дорослі,DS conference attendees,,2,1
12,DSSchool,дорослі,DS conference attendees,,2,12
12,DSSchool,дорослі,DS conference attendees,,2,100
12,DSSchool,дорослі,DS conference attendees,,2,13
12,DSSchool,дорослі,DS conference attendees,,2,15
12,DSSchool,дорослі,DS conference attendees,,2,23
13,ІПСА,,MS students,,1,84
13,ІПСА,,MS students,,1,23
13,ІПСА,,MS students,,1,70
13,ІПСА,,MS students,,1,25
13,ІПСА,,MS students,,1,1
13,ІПСА,,MS students,,1,100
13,ІПСА,,MS students,,1,67
13,ІПСА,,MS students,,1,45
13,ІПСА,,MS students,,1,50
13,ІПСА,,MS students,,1,57
13,ІПСА,,MS students,,1,1
13,ІПСА,,MS students,,1,66
13,ІПСА,,MS students,,1,36
13,ІПСА,,MS students,,1,47
13,ІПСА,,MS students,,1,45
13,ІПСА,,MS students,,1,51
13,ІПСА,,MS students,,1,24
13,ІПСА,,MS students,,1,18
13,ІПСА,,MS students,,1,40
13,ІПСА,,MS students,,1,25
13,ІПСА,,MS students,,1,21
13,ІПСА,,MS students,,1,3
13,ІПСА,,MS students,,1,40
13,ІПСА,,MS students,,1,11
13,ІПСА,,MS students,,1,88
13,ІПСА,,MS students,,1,84
13,ІПСА,,MS students,,1,23
14,НАУКМА,студенти,MS students,,1,26
14,НАУКМА,студенти,MS students,,1,10
14,НАУКМА,студенти,MS students,,1,11
14,НАУКМА,студенти,MS students,,1,18
14,НАУКМА,студенти,MS students,,1,30
14,НАУКМА,студенти,MS students,,1,25
14,НАУКМА,студенти,MS students,,1,69
14,НАУКМА,студенти,MS students,,1,30
14,НАУКМА,студенти,MS students,,2,14
14,НАУКМА,студенти,MS students,,2,9
14,НАУКМА,студенти,MS students,,2,7
14,НАУКМА,студенти,MS students,,2,10
14,НАУКМА,студенти,MS students,,2,8
14,НАУКМА,студенти,MS students,,2,12
14,НАУКМА,студенти,MS students,,2,1
14,НАУКМА,студенти,MS students,,2,8
15,цифра,6-7,Math lyceum,школа,1,11
15,цифра,6-7,Math lyceum,школа,1,43
15,цифра,6-7,Math lyceum,школа,1,37
15,цифра,6-7,Math lyceum,школа,1,28
15,цифра,6-7,Math lyceum,школа,1,26
15,цифра,6-7,Math lyceum,школа,1,24
15,цифра,6-7,Math lyceum,школа,1,17
15,цифра,6-7,Math lyceum,школа,1,50
15,цифра,6-7,Math lyceum,школа,1,72
15,цифра,6-7,Math lyceum,школа,1,25
15,цифра,6-7,Math lyceum,школа,1,12
15,цифра,6-7,Math lyceum,школа,1,67
15,цифра,6-7,Math lyceum,школа,1,33
15,цифра,6-7,Math lyceum,школа,1,99
15,цифра,6-7,Math lyceum,школа,1,45
15,цифра,6-7,Math lyceum,школа,1,99
15,цифра,6-7,Math lyceum,школа,1,42
15,цифра,6-7,Math lyceum,школа,1,9
15,цифра,6-7,Math lyceum,школа,2,13
15,цифра,6-7,Math lyceum,школа,2,15
15,цифра,6-7,Math lyceum,школа,2,56
15,цифра,6-7,Math lyceum,школа,2,1
15,цифра,6-7,Math lyceum,школа,2,2
15,цифра,6-7,Math lyceum,школа,2,43
15,цифра,6-7,Math lyceum,школа,2,20
15,цифра,6-7,Math lyceum,школа,2,10
15,цифра,6-7,Math lyceum,школа,2,9
15,цифра,6-7,Math lyceum,школа,2,1
15,цифра,6-7,Math lyceum,школа,2,26
15,цифра,6-7,Math lyceum,школа,2,8
15,цифра,6-7,Math lyceum,школа,2,16
15,цифра,6-7,Math lyceum,школа,2,5
15,цифра,6-7,Math lyceum,школа,2,13
15,цифра,6-7,Math lyceum,школа,2,12
15,цифра,6-7,Math lyceum,школа,2,43
16,LDSSC,дорослі,DS conference attendees,,1,21
16,LDSSC,дорослі,DS conference attendees,,1,21
16,LDSSC,дорослі,DS conference attendees,,1,1
16,LDSSC,дорослі,DS conference attendees,,1,44
16,LDSSC,дорослі,DS conference attendees,,1,53
16,LDSSC,дорослі,DS conference attendees,,1,50
16,LDSSC,дорослі,DS conference attendees,,1,33
16,LDSSC,дорослі,DS conference attendees,,1,47
16,LDSSC,дорослі,DS conference attendees,,1,13
16,LDSSC,дорослі,DS conference attendees,,1,66
16,LDSSC,дорослі,DS conference attendees,,1,25
16,LDSSC,дорослі,DS conference attendees,,1,35
16,LDSSC,дорослі,DS conference attendees,,1,25
16,LDSSC,дорослі,DS conference attendees,,1,22
16,LDSSC,дорослі,DS conference attendees,,1,35
16,LDSSC,дорослі,DS conference attendees,,1,1
16,LDSSC,дорослі,DS conference attendees,,1,35
16,LDSSC,дорослі,DS conference attendees,,1,67
16,LDSSC,дорослі,DS conference attendees,,1,17
16,LDSSC,дорослі,DS conference attendees,,1,27
16,LDSSC,дорослі,DS conference attendees,,1,40
16,LDSSC,дорослі,DS conference attendees,,1,25
16,LDSSC,дорослі,DS conference attendees,,1,1
16,LDSSC,дорослі,DS conference attendees,,1,35
16,LDSSC,дорослі,DS conference attendees,,1,57
16,LDSSC,дорослі,DS conference attendees,,1,33
16,LDSSC,дорослі,DS conference attendees,,1,22
16,LDSSC,дорослі,DS conference attendees,,1,22
16,LDSSC,дорослі,DS conference attendees,,1,8
16,LDSSC,дорослі,DS conference attendees,,1,52
16,LDSSC,дорослі,DS conference attendees,,1,15
16,LDSSC,дорослі,DS conference attendees,,1,13
16,LDSSC,дорослі,DS conference attendees,,1,33
16,LDSSC,дорослі,DS conference attendees,,1,63
16,LDSSC,дорослі,DS conference attendees,,1,40
16,LDSSC,дорослі,DS conference attendees,,1,16
16,LDSSC,дорослі,DS conference attendees,,1,50
16,LDSSC,дорослі,DS conference attendees,,1,20
16,LDSSC,дорослі,DS conference attendees,,1,30
16,LDSSC,дорослі,DS conference attendees,,1,18
16,LDSSC,дорослі,DS conference attendees,,1,9
16,LDSSC,дорослі,DS conference attendees,,1,33
16,LDSSC,дорослі,DS conference attendees,,1,23
16,LDSSC,дорослі,DS conference attendees,,1,50
16,LDSSC,дорослі,DS conference attendees,,1,12
16,LDSSC,дорослі,DS conference attendees,,1,24
16,LDSSC,дорослі,DS conference attendees,,1,34
16,LDSSC,дорослі,DS conference attendees,,1,77
16,LDSSC,дорослі,DS conference attendees,,1,50
16,LDSSC,дорослі,DS conference attendees,,1,48
16,LDSSC,дорослі,DS conference attendees,,1,29
16,LDSSC,дорослі,DS conference attendees,,1,20
16,LDSSC,дорослі,DS conference attendees,,1,37
16,LDSSC,дорослі,DS conference attendees,,1,23
16,LDSSC,дорослі,DS conference attendees,,1,25
16,LDSSC,дорослі,DS conference attendees,,1,22
16,LDSSC,дорослі,DS conference attendees,,1,16
16,LDSSC,дорослі,DS conference attendees,,1,50
16,LDSSC,дорослі,DS conference attendees,,1,30
16,LDSSC,дорослі,DS conference attendees,,1,42
16,LDSSC,дорослі,DS conference attendees,,1,76
16,LDSSC,дорослі,DS conference attendees,,1,73
16,LDSSC,дорослі,DS conference attendees,,1,1
16,LDSSC,дорослі,DS conference attendees,,1,5
16,LDSSC,дорослі,DS conference attendees,,1,66
16,LDSSC,дорослі,DS conference attendees,,1,100
16,LDSSC,дорослі,DS conference attendees,,1,22
16,LDSSC,дорослі,DS conference attendees,,1,18
16,LDSSC,дорослі,DS conference attendees,,1,20
16,LDSSC,дорослі,DS conference attendees,,1,75
16,LDSSC,дорослі,DS conference attendees,,1,42
16,LDSSC,дорослі,DS conference attendees,,1,63
16,LDSSC,дорослі,DS conference attendees,,1,5
16,LDSSC,дорослі,DS conference attendees,,1,66
16,LDSSC,дорослі,DS conference attendees,,1,89
16,LDSSC,дорослі,DS conference attendees,,1,16
16,LDSSC,дорослі,DS conference attendees,,1,77
16,LDSSC,дорослі,DS conference attendees,,1,51
16,LDSSC,дорослі,DS conference attendees,,1,1
16,LDSSC,дорослі,DS conference attendees,,1,4
16,LDSSC,дорослі,DS conference attendees,,1,15
16,LDSSC,дорослі,DS conference attendees,,1,45
16,LDSSC,дорослі,DS conference attendees,,2,5
16,LDSSC,дорослі,DS conference attendees,,2,100
16,LDSSC,дорослі,DS conference attendees,,2,15
16,LDSSC,дорослі,DS conference attendees,,2,3
16,LDSSC,дорослі,DS conference attendees,,2,8
16,LDSSC,дорослі,DS conference attendees,,2,22
16,LDSSC,дорослі,DS conference attendees,,2,12
16,LDSSC,дорослі,DS conference attendees,,2,1
16,LDSSC,дорослі,DS conference attendees,,2,44
16,LDSSC,дорослі,DS conference attendees,,2,1
16,LDSSC,дорослі,DS conference attendees,,2,1
16,LDSSC,дорослі,DS conference attendees,,2,1
16,LDSSC,дорослі,DS conference attendees,,2,1
16,LDSSC,дорослі,DS conference attendees,,2,1
16,LDSSC,дорослі,DS conference attendees,,2,1
16,LDSSC,дорослі,DS conference attendees,,2,8
16,LDSSC,дорослі,DS conference attendees,,2,11
16,LDSSC,дорослі,DS conference attendees,,2,1
16,LDSSC,дорослі,DS conference attendees,,2,1
16,LDSSC,дорослі,DS conference attendees,,2,10
16,LDSSC,дорослі,DS conference attendees,,2,96
16,LDSSC,дорослі,DS conference attendees,,2,11
16,LDSSC,дорослі,DS conference attendees,,2,5
16,LDSSC,дорослі,DS conference attendees,,2,12
16,LDSSC,дорослі,DS conference attendees,,2,19
16,LDSSC,дорослі,DS conference attendees,,2,10
16,LDSSC,дорослі,DS conference attendees,,2,13
16,LDSSC,дорослі,DS conference attendees,,2,12
16,LDSSC,дорослі,DS conference attendees,,2,14
16,LDSSC,дорослі,DS conference attendees,,2,11
16,LDSSC,дорослі,DS conference attendees,,2,2
16,LDSSC,дорослі,DS conference attendees,,2,15
16,LDSSC,дорослі,DS conference attendees,,2,1
16,LDSSC,дорослі,DS conference attendees,,2,4
16,LDSSC,дорослі,DS conference attendees,,2,15
16,LDSSC,дорослі,DS conference attendees,,2,27
16,LDSSC,дорослі,DS conference attendees,,2,11
16,LDSSC,дорослі,DS conference attendees,,2,22
16,LDSSC,дорослі,DS conference attendees,,2,3
16,LDSSC,дорослі,DS conference attendees,,2,1
16,LDSSC,дорослі,DS conference attendees,,2,10
16,LDSSC,дорослі,DS conference attendees,,2,1
16,LDSSC,дорослі,DS conference attendees,,2,7
16,LDSSC,дорослі,DS conference attendees,,2,1
16,LDSSC,дорослі,DS conference attendees,,2,8
16,LDSSC,дорослі,DS conference attendees,,2,9
16,LDSSC,дорослі,DS conference attendees,,2,23
16,LDSSC,дорослі,DS conference attendees,,2,29
16,LDSSC,дорослі,DS conference attendees,,2,1
16,LDSSC,дорослі,DS conference attendees,,2,14
16,LDSSC,дорослі,DS conference attendees,,2,1
16,LDSSC,дорослі,DS conference attendees,,2,2
16,LDSSC,дорослі,DS conference attendees,,2,6
16,LDSSC,дорослі,DS conference attendees,,2,1
16,LDSSC,дорослі,DS conference attendees,,2,29
16,LDSSC,дорослі,DS conference attendees,,2,1
16,LDSSC,дорослі,DS conference attendees,,2,33
16,LDSSC,дорослі,DS conference attendees,,2,3
16,LDSSC,дорослі,DS conference attendees,,2,11
16,LDSSC,дорослі,DS conference attendees,,2,1
16,LDSSC,дорослі,DS conference attendees,,2,34
16,LDSSC,дорослі,DS conference attendees,,2,28
16,LDSSC,дорослі,DS conference attendees,,2,1
16,LDSSC,дорослі,DS conference attendees,,2,3
16,LDSSC,дорослі,DS conference attendees,,2,3
16,LDSSC,дорослі,DS conference attendees,,2,30
16,LDSSC,дорослі,DS conference attendees,,2,1
16,LDSSC,дорослі,DS conference attendees,,2,28
16,LDSSC,дорослі,DS conference attendees,,2,14
16,LDSSC,дорослі,DS conference attendees,,2,26
16,LDSSC,дорослі,DS conference attendees,,2,8
16,LDSSC,дорослі,DS conference attendees,,2,1
16,LDSSC,дорослі,DS conference attendees,,2,12
16,LDSSC,дорослі,DS conference attendees,,2,8
16,LDSSC,дорослі,DS conference attendees,,2,28
16,LDSSC,дорослі,DS conference attendees,,2,13
16,LDSSC,дорослі,DS conference attendees,,2,1
16,LDSSC,дорослі,DS conference attendees,,2,33
16,LDSSC,дорослі,DS conference attendees,,2,1
16,LDSSC,дорослі,DS conference attendees,,2,7
16,LDSSC,дорослі,DS conference attendees,,2,1
16,LDSSC,дорослі,DS conference attendees,,2,33
16,LDSSC,дорослі,DS conference attendees,,2,1
16,LDSSC,дорослі,DS conference attendees,,2,14
16,LDSSC,дорослі,DS conference attendees,,2,20
16,LDSSC,дорослі,DS conference attendees,,2,2
16,LDSSC,дорослі,DS conference attendees,,2,1
16,LDSSC,дорослі,DS conference attendees,,2,5
16,LDSSC,дорослі,DS conference attendees,,2,15
16,LDSSC,дорослі,DS conference attendees,,2,11
16,LDSSC,дорослі,DS conference attendees,,2,11
17,бізнес,дорослі,Business,,1,50
17,бізнес,дорослі,Business,,1,44
17,бізнес,дорослі,Business,,1,1
17,бізнес,дорослі,Business,,1,20
17,бізнес,дорослі,Business,,1,29
17,бізнес,дорослі,Business,,1,70
17,бізнес,дорослі,Business,,1,3
17,бізнес,дорослі,Business,,1,68
17,бізнес,дорослі,Business,,1,80
17,бізнес,дорослі,Business,,1,91
17,бізнес,дорослі,Business,,1,33
17,бізнес,дорослі,Business,,1,41
17,бізнес,дорослі,Business,,1,25
17,бізнес,дорослі,Business,,1,55
17,бізнес,дорослі,Business,,1,77
17,бізнес,дорослі,Business,,1,35
17,бізнес,дорослі,Business,,1,48
17,бізнес,дорослі,Business,,1,27
17,бізнес,дорослі,Business,,1,9
17,бізнес,дорослі,Business,,1,40
17,бізнес,дорослі,Business,,1,66
17,бізнес,дорослі,Business,,1,43
17,бізнес,дорослі,Business,,1,71
17,бізнес,дорослі,Business,,1,83
17,бізнес,дорослі,Business,,1,32
17,бізнес,дорослі,Business,,1,22
17,бізнес,дорослі,Business,,1,40
17,бізнес,дорослі,Business,,1,75
17,бізнес,дорослі,Business,,1,55
17,бізнес,дорослі,Business,,1,33
17,бізнес,дорослі,Business,,1,23
17,бізнес,дорослі,Business,,1,12
17,бізнес,дорослі,Business,,1,50
17,бізнес,дорослі,Business,,1,33
17,бізнес,дорослі,Business,,1,32
17,бізнес,дорослі,Business,,1,13
17,бізнес,дорослі,Business,,1,1
17,бізнес,дорослі,Business,,1,69
17,бізнес,дорослі,Business,,1,4
17,бізнес,дорослі,Business,,1,67
17,бізнес,дорослі,Business,,1,75
17,бізнес,дорослі,Business,,1,27
17,бізнес,дорослі,Business,,1,33
17,бізнес,дорослі,Business,,1,33
17,бізнес,дорослі,Business,,1,4
17,бізнес,дорослі,Business,,1,18
17,бізнес,дорослі,Business,,1,66
17,бізнес,дорослі,Business,,1,25
17,бізнес,дорослі,Business,,1,50
17,бізнес,дорослі,Business,,1,84
17,бізнес,дорослі,Business,,1,77
17,бізнес,дорослі,Business,,1,72
17,бізнес,дорослі,Business,,1,48
17,бізнес,дорослі,Business,,2,1
17,бізнес,дорослі,Business,,2,2
17,бізнес,дорослі,Business,,2,11
17,бізнес,дорослі,Business,,2,1
17,бізнес,дорослі,Business,,2,10
17,бізнес,дорослі,Business,,2,26
17,бізнес,дорослі,Business,,2,4
17,бізнес,дорослі,Business,,2,24
17,бізнес,дорослі,Business,,2,2
17,бізнес,дорослі,Business,,2,15
17,бізнес,дорослі,Business,,2,1
17,бізнес,дорослі,Business,,2,11
17,бізнес,дорослі,Business,,2,1
17,бізнес,дорослі,Business,,2,12
17,бізнес,дорослі,Business,,2,2
17,бізнес,дорослі,Business,,2,1
17,бізнес,дорослі,Business,,2,12
17,бізнес,дорослі,Business,,2,45
17,бізнес,дорослі,Business,,2,1
17,бізнес,дорослі,Business,,2,15
17,бізнес,дорослі,Business,,2,1
17,бізнес,дорослі,Business,,2,21
17,бізнес,дорослі,Business,,2,29
17,бізнес,дорослі,Business,,2,1
17,бізнес,дорослі,Business,,2,13
17,бізнес,дорослі,Business,,2,30
17,бізнес,дорослі,Business,,2,3
17,бізнес,дорослі,Business,,2,32
17,бізнес,дорослі,Business,,2,20
17,бізнес,дорослі,Business,,2,28
17,бізнес,дорослі,Business,,2,1
17,бізнес,дорослі,Business,,2,12
17,бізнес,дорослі,Business,,2,1
17,бізнес,дорослі,Business,,2,27
17,бізнес,дорослі,Business,,2,1
17,бізнес,дорослі,Business,,2,10
17,бізнес,дорослі,Business,,2,29
17,бізнес,дорослі,Business,,2,3
17,бізнес,дорослі,Business,,2,29
17,бізнес,дорослі,Business,,2,28
17,бізнес,дорослі,Business,,2,29
17,бізнес,дорослі,Business,,2,17
17,бізнес,дорослі,Business,,2,1
17,бізнес,дорослі,Business,,2,8
17,бізнес,дорослі,Business,,2,99
17,бізнес,дорослі,Business,,2,21
17,бізнес,дорослі,Business,,2,10
17,бізнес,дорослі,Business,,2,1
17,бізнес,дорослі,Business,,2,29
17,бізнес,дорослі,Business,,2,1
17,бізнес,дорослі,Business,,2,11
17,бізнес,дорослі,Business,,2,9
17,бізнес,дорослі,Business,,2,27
18,бізнес,дорослі,Business,,1,50
18,бізнес,дорослі,Business,,1,67
18,бізнес,дорослі,Business,,1,99
18,бізнес,дорослі,Business,,1,50
18,бізнес,дорослі,Business,,1,77
18,бізнес,дорослі,Business,,1,33
18,бізнес,дорослі,Business,,1,52
18,бізнес,дорослі,Business,,1,28
18,бізнес,дорослі,Business,,1,16
18,бізнес,дорослі,Business,,1,33
18,бізнес,дорослі,Business,,1,67
18,бізнес,дорослі,Business,,1,32
18,бізнес,дорослі,Business,,2,10
18,бізнес,дорослі,Business,,2,36
18,бізнес,дорослі,Business,,2,17
18,бізнес,дорослі,Business,,2,8
18,бізнес,дорослі,Business,,2,1
18,бізнес,дорослі,Business,,2,19
18,бізнес,дорослі,Business,,2,8
18,бізнес,дорослі,Business,,2,12
18,бізнес,дорослі,Business,,2,1
18,бізнес,дорослі,Business,,2,10
18,бізнес,дорослі,Business,,2,3
18,бізнес,дорослі,Business,,2,22
18,бізнес,дорослі,Business,,2,12
18,бізнес,дорослі,Business,,2,7
18,бізнес,дорослі,Business,,2,16
18,бізнес,дорослі,Business,,2,25
18,бізнес,дорослі,Business,,2,19
18,бізнес,дорослі,Business,,2,21
18,бізнес,дорослі,Business,,2,6
18,бізнес,дорослі,Business,,2,25
18,бізнес,дорослі,Business,,2,2
18,бізнес,дорослі,Business,,2,25
18,бізнес,дорослі,Business,,2,33
18,бізнес,дорослі,Business,,2,17
18,бізнес,дорослі,Business,,2,12
18,бізнес,дорослі,Business,,2,1
18,бізнес,дорослі,Business,,2,15
18,бізнес,дорослі,Business,,2,11
18,бізнес,дорослі,Business,,2,16
18,бізнес,дорослі,Business,,2,6
18,бізнес,дорослі,Business,,2,15
18,бізнес,дорослі,Business,,2,16
18,бізнес,дорослі,Business,,2,11
18,бізнес,дорослі,Business,,2,13
18,бізнес,дорослі,Business,,2,1
18,бізнес,дорослі,Business,,2,20
18,бізнес,дорослі,Business,,2,1
18,бізнес,дорослі,Business,,2,11
18,бізнес,дорослі,Business,,2,1
18,бізнес,дорослі,Business,,2,24
18,бізнес,дорослі,Business,,2,22
18,бізнес,дорослі,Business,,2,10
18,бізнес,дорослі,Business,,2,9
18,бізнес,дорослі,Business,,2,22
18,бізнес,дорослі,Business,,2,7
18,бізнес,дорослі,Business,,2,22
19,цифра,,Math lyceum,,1,11
19,цифра,,Math lyceum,,1,59
19,цифра,,Math lyceum,,1,27
19,цифра,,Math lyceum,,1,99
19,цифра,,Math lyceum,,1,7
19,цифра,,Math lyceum,,1,37
19,цифра,,Math lyceum,,1,50
19,цифра,,Math lyceum,,1,66
19,цифра,,Math lyceum,,1,6
19,цифра,,Math lyceum,,1,28
19,цифра,,Math lyceum,,1,69
19,цифра,,Math lyceum,,2,36
19,цифра,,Math lyceum,,2,36
19,цифра,,Math lyceum,,2,7
19,цифра,,Math lyceum,,2,36
19,цифра,,Math lyceum,,2,13
19,цифра,,Math lyceum,,2,26
19,цифра,,Math lyceum,,2,34
19,цифра,,Math lyceum,,2,30
19,цифра,,Math lyceum,,2,33
19,цифра,,Math lyceum,,2,28
19,цифра,,Math lyceum,,2,11
19,цифра,,Math lyceum,,3,13
19,цифра,,Math lyceum,,3,100
19,цифра,,Math lyceum,,3,20
19,цифра,,Math lyceum,,3,7
19,цифра,,Math lyceum,,3,24
19,цифра,,Math lyceum,,3,20
19,цифра,,Math lyceum,,3,27
19,цифра,,Math lyceum,,3,10
20,базис,,Math lyceum,,1,15
20,базис,,Math lyceum,,1,1
20,базис,,Math lyceum,,1,66
20,базис,,Math lyceum,,1,18
20,базис,,Math lyceum,,1,19
20,базис,,Math lyceum,,1,13
20,базис,,Math lyceum,,1,13
20,базис,,Math lyceum,,1,41
20,базис,,Math lyceum,,1,34
20,базис,,Math lyceum,,1,42
20,базис,,Math lyceum,,1,12
20,базис,,Math lyceum,,1,47
20,базис,,Math lyceum,,1,7
20,базис,,Math lyceum,,1,21
